172544,1,GL-JLAutoapproval,9/06/2017 12:11:31 PM,Passed,9/06/2017 12:08:38 PM,basic.step,GL Sceanrios,,,,
"Page",Record ID,Playback Time (sec),Result,"Summary",Type,
"Activate window(""@name='JOBS'"")",,55,Passed,"",ft.action,
"SetFocus textField(""@name='JOBS_REQUEST_ID_0'"")",530,301,Passed,"",ft.action,
"InvokeSoftKey textField(""@name='JOBS_PROGRAM_0'"")",531,702,Passed,"",ft.action,
"SetText textField(""@name='JOBS_PROGRAM_0'"") Posting: Single Ledger",531,321,Passed,"",ft.action,
"InvokeSoftKey textField(""@name='JOBS_PROGRAM_0'"")",531,615,Passed,"",ft.action,
"Think: 10 (sec).",,9231,Passed,"",basic.comment,
"SetFocus textField(""@name='JOBS_PROGRAM_0'"")",,250,Passed,"",ft.action,
"Info",,0,Passed,"Comments: Program Set Name: Posting: Single Ledger",basic.comment,
"Info",,0,Passed,"Comments: Request Program Set Name: Posting: Single Ledger is valid with given and its request ID: 57006574",basic.comment,
"Click button(""@name='JOBS_CHANGE_QUERY_0'"")",,740,Passed,"",ft.action,
"SelectItem radioGroup(""@name='JOBS_QF_WHICH_JOBS_SPECIFIC_JOBS_0'"")",,491,Passed,"",ft.action,
"SetFocus textField(""@name='JOBS_QF_REQUEST_ID_0'"")",,292,Passed,"",ft.action,
"SetText textField(""@name='JOBS_QF_REQUEST_ID_0'"") 57006574",,67,Passed,"",ft.action,
"Click button(""@name='JOBS_QF_FIND_0'"")",,867,Passed,"",ft.action,
"Activate window(""@name='JOBS'"")",,92,Passed,"",ft.action,
"Think: 10 (sec).",,9892,Passed,"",basic.comment,
"Info",,0,Passed,"Comments: Request Set ID: 57006574 is phase : Completed",basic.comment,
"Info",,0,Passed,"Comments: Request Set ID: 57006574 is phase : Completed with Status : Normal",basic.comment,
"Info",,0,Passed,"Comments: thisPosting: Single Ledgerprogram took12secs to complete",basic.comment,
"Activate window(""@name='JOBS'"")",,29,Passed,"",ft.action,
"Close window(""@name='JOBS'"")",,610,Passed,"",ft.action,
"Click button(""@name='NAV_CONTROLS_COLLAPSE_ALL_0'"")",,676,Passed,"",ft.action,
"SelectItem treeList(""@name='NAVIGATOR_LIST_0'"") Journals",,767,Passed,"",ft.action,
"SelectItem treeList(""@name='NAVIGATOR_LIST_0'"") Journals|Enter",,1643,Passed,"",ft.action,
"SetFocus textField(""@name='FOLDER_QF_BATCH_NAME_0'"")",,353,Passed,"",ft.action,
"SetText textField(""@name='FOLDER_QF_HEADER_NAME_0'"") OATSUser-1030",,321,Passed,"",ft.action,
"InvokeSoftKey textField(""@name='FOLDER_QF_HEADER_NAME_0'"")",,220,Passed,"",ft.action,
"Click button(""@name='FOLDER_QF_FIND_0'"")",,765,Passed,"",ft.action,
"Call Function: EBS_Reusable_Methods.GetText",,91,Passed,"",basic.stepGroup,
"Info",,0,Passed,"Comments: Text: Posted",basic.comment,
"Info",,0,Passed,"Comments: Posted",basic.comment,
"Reported Pass",,0,Passed,"Comments: Journal Posted Sucessfully",basic.comment,
"Finish Total (sec)",,54,Passed,"",basic.finish,
