584026,1,AR Invoice and Receipt Creation,10/02/2017 14:09:07 PM,Passed,10/02/2017 13:59:22 PM,basic.step,AR Sceanrios,,,,
"Page",Record ID,Playback Time (sec),Result,"Summary",Type,
"Close window(""@name='TACCOUNTS'"")",,1798,Passed,"",ft.action,
"SetFocus textField(""@name='TLIN_LINES_LINE_NUMBER_0'"")",290,268,Passed,"",ft.action,
"Close window(""@name='TLIN_LINES'"")",,578,Passed,"",ft.action,
"SetFocus textField(""@name='TGW_HEADER_BS_BATCH_SOURCE_NAME_MIR_0'"")",,118,Passed,"",ft.action,
"Click button(""@name='TGW_HEADER_HEADER_COMPLETE_0'"")",,21468,Passed,"",ft.action,
"Call Function: EBS_Reusable_Methods.GetText",,121,Passed,"",basic.stepGroup,
"Info",,0,Passed,"Comments: Text: 100.00",basic.comment,
"Call Function: EBS_Reusable_Methods.GetText",,112,Passed,"",basic.stepGroup,
"Info",,0,Passed,"Comments: Text: 441606",basic.comment,
"ClickToolbarButton window(""@name='TMAI_HEADER'"") Save",,302,Passed,"",ft.action,
"SelectMenuItem window(""@name='TMAI_HEADER'"") Tools|Create Accounting",,3055,Passed,"",ft.action,
"Click button(""@name='SLACEXEC_OK_BP_0'"")",,31679,Passed,"",ft.action,
"Info",,0,Passed,"Comments: Accounting has been successfully created for this
transaction.",basic.comment,
"ClickButton choiceBox(""forms:choiceBox"") OK",,813,Passed,"",ft.action,
"SelectMenuItem window(""@name='TMAI_HEADER'"") Tools|View Accounting",,3112,Passed,"",ft.action,
"WaitForPage https://erpptp1.fin.yahoo.com:8000/OA_HTML/RF.jsp?function_id=32406&resp_id=20678&resp_appl_id=222&security_group_id=0&lang_code=US&params=z4gSI.Wxyvg4oj73K03xG1d0ZUsg0ewZBBwM3erVO7z3HlzHGOVZxkaHSdFerTMkP5euwhlXYspSQOf27eXYrOeVO5Vx1YGKkKKj...",,14781,Passed,"",web.pageComplete,
"Frame (URL=https://erpptp1.fin.yahoo.com:8000/OA_HTML/cabo/images/skyros/t.htm)",,0,Passed,"",web.frame,
"Frame (URL=https://erpptp1.fin.yahoo.com:8000/OA_HTML/blank.html)",,0,Passed,"",web.frame,
"Info",,1,Passed,"Comments: 110-130100-0000-0000-000-000000-000-0000",basic.comment,
"Info",,0,Passed,"Comments: 110-100300-1014-0000-000-000000-000-0000",basic.comment,
"closeBrowser",317,11,Passed,"",ft.action,
"Close window(""@name='TMAI_HEADER'"")",,588,Passed,"",ft.action,
"Click button(""@name='NAV_CONTROLS_COLLAPSE_ALL_0'"")",,649,Passed,"",ft.action,
"Call Function: EBS_Reusable_Methods.selecttreelist",,1178,Passed,"",basic.stepGroup,
"FocusItem treeList(""@name='NAVIGATOR_LIST_0'"") Receipts",,554,Passed,"",ft.action,
"SelectItem treeList(""@name='NAVIGATOR_LIST_0'"") Receipts",,530,Passed,"",ft.action,
"Call Function: EBS_Reusable_Methods.selecttreelist",,4056,Passed,"",basic.stepGroup,
"FocusItem treeList(""@name='NAVIGATOR_LIST_0'"") Receipts|Receipts",,554,Passed,"",ft.action,
"SelectItem treeList(""@name='NAVIGATOR_LIST_0'"") Receipts|Receipts",,3405,Passed,"",ft.action,
"Click textField(""@name='RGW_FOLDER_M_PAYMENT_METHOD_DSP_0'"") ",,595,Passed,"",ft.action,
"SetText textField(""@name='RGW_FOLDER_M_PAYMENT_METHOD_DSP_0'"") YUS Citibank Receipt",,450,Passed,"",ft.action,
"Click textField(""@name='RGW_FOLDER_M_RECEIPT_NUMBER_0'"") ",,20442,Passed,"",ft.action,
"Call Function: EBS_Reusable_Methods.generateUniqueData",,15,Passed,"",basic.stepGroup,
"SetText textField(""@name='RGW_FOLDER_M_RECEIPT_NUMBER_0'"") REC-456",,75,Passed,"",ft.action,
"Click textField(""@name='RGW_FOLDER_M_NET_AMOUNT_DSP_0'"") ",,592,Passed,"",ft.action,
"SetText textField(""@name='RGW_FOLDER_M_NET_AMOUNT_DSP_0'"") 50",,73,Passed,"",ft.action,
"Click textField(""@name='RGW_FOLDER_M_CUSTOMER_NUMBER_0'"") ",,621,Passed,"",ft.action,
"Click textField(""@name='RGW_FOLDER_M_TXN_NUMBER_0'"") ",,60001,Passed,"",ft.action,
"SetText textField(""@name='RGW_FOLDER_M_TXN_NUMBER_0'"") 441606",,6405,Passed,"",ft.action,
"InvokeSoftKey textField(""@name='RGW_FOLDER_M_TXN_NUMBER_0'"")",,398,Passed,"",ft.action,
"Activate window(""@name='APP_FOLDER'"")",,429,Passed,"",ft.action,
"Click button(""@name='RGW_FOLDER_APPLICATIONS_BUTTON_DETAIL_0'"")",,373,Passed,"",ft.action,
"Click textField(""@name='APP_FOLDER_APPLY_DATE_0'"") ",,982,Passed,"",ft.action,
"ClickToolbarButton window(""@name='APP_FOLDER'"") Save",,40883,Passed,"",ft.action,
"Close window(""@name='APP_FOLDER'"")",,275,Passed,"",ft.action,
"SetFocus textField(""@name='RGW_FOLDER_M_PAYMENT_METHOD_DSP_0'"")",,206,Passed,"",ft.action,
"Call Function: EBS_Reusable_Methods.GetText",,596,Passed,"",basic.stepGroup,
"Info",,1,Passed,"Comments: Text: ",basic.comment,
"Call Function: EBS_Reusable_Methods.GetText",,1002,Passed,"",basic.stepGroup,
"Info",,0,Passed,"Comments: Text: ",basic.comment,
"SelectMenuItem window(""@name='ENTER_RECEIPTS'"") Tools|Create Accounting",,7,Passed,"",ft.action,
"Click button(""@name='SLACEXEC_OK_BP_0'"")",,30,Passed,"",ft.action,
"Think: 10 (sec).",,10024,Passed,"",basic.comment,
"ClickButton choiceBox(""forms:choiceBox"") OK",,60001,Passed,"",ft.action,
"Activate window(""@name='SLACEXEC'"")",,46660,Passed,"",ft.action,
"Activate window(""@name='ENTER_RECEIPTS'"")",,1595,Passed,"",ft.action,
