432682,1,ARDepositInvoice,10/25/2017 13:01:10 PM,Failed,10/25/2017 12:53:57 PM,basic.step,AR Sceanrios,,,,
"Page",Record ID,Playback Time (sec),Result,"Summary",Type,
"WaitForPage https://erpint.fin.yahoo.com:8000/OA_HTML/RF.jsp?function_id=32604&resp_id=20678&resp_appl_id=222&security_group_id=0&lang_code=US&params=kpnQriQFpsxa6slWgsWLK54FXkQXaOR0FZa989HD5t6Ce55m.W3KNyFtioE5uo5RaMOlXkZ6vnAcdvgwkqWMalTwb5TGkPqoPouY-...",,399,Passed,"",web.pageComplete,
"Frame (URL=https://erpint.fin.yahoo.com:8000/OA_HTML/cabo/images/skyros/t.htm)",,0,Passed,"",web.frame,
"Frame (URL=https://erpint.fin.yahoo.com:8000/OA_HTML/blank.html)",,0,Passed,"",web.frame,
"Info",,0,Passed,"Comments: 110-100300-1014-0000-000-000000-000-0000",basic.comment,
"Info",,1,Passed,"Comments: 110-100300-1010-0000-000-000000-000-0000",basic.comment,
"closeBrowser",317,12,Passed,"",ft.action,
"Close window(""@name='TMAI_HEADER'"")",,557,Passed,"",ft.action,
"Click button(""@name='NAV_CONTROLS_COLLAPSE_ALL_0'"")",,673,Passed,"",ft.action,
"Call Function: EBS_Reusable_Methods.selecttreelist",,1296,Passed,"",basic.stepGroup,
"FocusItem treeList(""@name='NAVIGATOR_LIST_0'"") Receipts",,598,Passed,"",ft.action,
"SelectItem treeList(""@name='NAVIGATOR_LIST_0'"") Receipts",,610,Passed,"",ft.action,
"Call Function: EBS_Reusable_Methods.selecttreelist",,3159,Passed,"",basic.stepGroup,
"FocusItem treeList(""@name='NAVIGATOR_LIST_0'"") Receipts|Receipts",,584,Passed,"",ft.action,
"SelectItem treeList(""@name='NAVIGATOR_LIST_0'"") Receipts|Receipts",,2494,Passed,"",ft.action,
"Click textField(""@name='RGW_FOLDER_M_PAYMENT_METHOD_DSP_0'"") ",,633,Passed,"",ft.action,
