419688,1,ConvertCIPtoCapitlize,10/10/2017 11:00:06 AM,Passed,10/10/2017 10:53:06 AM,basic.step,FA Sceanrios,,,,
"Page",Record ID,Playback Time (sec),Result,"Summary",Type,
"SetText textField(""@name='D_SUM_FOLDER_DIST_CODE_COMBINATION_DISP_0'"") 110-100120-1010-0000-000-000000-000-0000",,1401,Passed,"",ft.action,
"InvokeSoftKey textField(""@name='D_SUM_FOLDER_DIST_CODE_COMBINATION_DISP_0'"")",,1461,Passed,"",ft.action,
"Call Function: EBS_Reusable_Methods.GetText",,235,Passed,"",basic.stepGroup,
"Info",,1,Passed,"Comments: Text: 110-100120-1010-0000-000-000000-000-0000",basic.comment,
"Info",,1,Passed,"Comments: distribution acctnumber is 110-100120-1010-0000-000-000000-000-0000",basic.comment,
"ClickToolbarButton window(""@name='DIST_SUMMARY'"") Save",,4344,Passed,"",ft.action,
"Close window(""@name='DIST_SUMMARY'"")",,1586,Passed,"",ft.action,
"Click button(""@name='INV_SUM_CONTROL_ACTIONS_0'"")",,196,Passed,"",ft.action,
"Check checkBox(""@name='INV_SUM_ACTIONS_APPROVE_0'"") true",,11106,Passed,"",ft.action,
"Click button(""@name='INV_SUM_ACTIONS_OK_BUTTON_0'"")",,40172,Passed,"",ft.action,
"Think: 10 (sec).",,10015,Passed,"",basic.comment,
"Call Function: EBS_Reusable_Methods.GetText",,238,Passed,"",basic.stepGroup,
"Info",,1,Passed,"Comments: Text: Validated",basic.comment,
"Reported Pass",,0,Passed,"Comments: Invoice gotValidated",basic.comment,
"Close window(""@name='INVOICES_SUM_FOLDER_WINDOW'"")",,1171,Passed,"",ft.action,
"Close window(""@name='BAT_SUM_FOLDER'"")",,886,Passed,"",ft.action,
"Click button(""@name='NAV_CONTROLS_COLLAPSE_ALL_0'"")",,659,Passed,"",ft.action,
"Call Function: EBS_Reusable_Methods.SwitchResponsibility",,10194,Passed,"",basic.stepGroup,
"ClickToolbarButton window(""@name='NAVIGATOR'"") Switch Responsibility...",,907,Passed,"",ft.action,
"Think: 2 (sec).",,2018,Passed,"",basic.comment,
"Find listOfValues(""forms:listOfValues"") Fixed Assets Manager",,1148,Passed,"",ft.action,
"FocusItem treeList(""@name='NAVIGATOR_LIST_0'"") Assets",,616,Passed,"",ft.action,
"SelectItem treeList(""@name='NAVIGATOR_LIST_0'"") Assets",,584,Passed,"",ft.action,
"SelectItem treeList(""@name='NAVIGATOR_LIST_0'"") Assets|Asset Workbench",,2888,Passed,"",ft.action,
"Click button(""@name='SMART_FIND_SF_NEW_BUTTON_0'"")",,1525,Passed,"",ft.action,
"SetText textField(""@name='ASSET_DESCRIPTION_0'"") Dell Server",,1167,Passed,"",ft.action,
"OpenDialog textField(""@name='ASSET_ATTRIBUTE_CATEGORY_CODE_0'"")",,951,Passed,"",ft.action,
"OpenDialog flexWindow(""forms:flexWindow"") Major Category, ",,1368,Passed,"",ft.action,
"Select listOfValues(""forms:listOfValues"") COMPUTERS|Computer Equipment",,200,Passed,"",ft.action,
"OpenDialog flexWindow(""forms:flexWindow"") Minor Category, ",,796,Passed,"",ft.action,
"Select listOfValues(""forms:listOfValues"") SERVER|Server",,195,Passed,"",ft.action,
"SetText flexWindow(""forms:flexWindow"") Location, , 00",,197,Passed,"",ft.action,
"ClickOk flexWindow(""forms:flexWindow"")",,1462,Passed,"",ft.action,
"ClickOk flexWindow(""forms:flexWindow"")",,668,Passed,"",ft.action,
"SelectItem  list(""@name='ASSET_CAP_ASSET_TYPE_0'"") CIP",,488,Passed,"",ft.action,
"Click button(""@name='ASSET_BOOKS_ASSET_0'"")",,1581,Passed,"",ft.action,
"SetText textField(""@name='FA_BOOKS_HEADER_BOOK_TYPE_CODE_0'"") YAHOO! INC",,59,Passed,"",ft.action,
"InvokeSoftKey textField(""@name='FA_BOOKS_HEADER_BOOK_TYPE_CODE_0'"")",,2065,Passed,"",ft.action,
"Click button(""@name='FA_BOOKS_ASSIGNMENTS_BOOKS_0'"")",,2890,Passed,"",ft.action,
"SetText textField(""@name='ASSIGNMENTS_DIST_IN_OUT_0'"") 1",,481,Passed,"",ft.action,
"Click textField(""@name='ASSIGNMENTS_DIST_EXPENSE_ACCOUNT_0'"") ",,503,Passed,"",ft.action,
"OpenDialog textField(""@name='ASSIGNMENTS_DIST_EXPENSE_ACCOUNT_0'"")",,591,Passed,"",ft.action,
"SetText flexWindow(""forms:flexWindow"") Company, , 110",,615,Passed,"",ft.action,
"SetText flexWindow(""forms:flexWindow"") Sub Account, , 000",,308,Passed,"",ft.action,
"SetText flexWindow(""forms:flexWindow"") Region, , 3840",,229,Passed,"",ft.action,
"SetText flexWindow(""forms:flexWindow"") Function, , 000",,213,Passed,"",ft.action,
"SetText flexWindow(""forms:flexWindow"") Cost Center, , 501901",,216,Passed,"",ft.action,
"ClickOk flexWindow(""forms:flexWindow"")",,828,Passed,"",ft.action,
"OpenDialog textField(""@name='ASSIGNMENTS_DIST_LOCATION_DISP_0'"")",,660,Passed,"",ft.action,
"SetText flexWindow(""forms:flexWindow"") Country, , US",,200,Passed,"",ft.action,
"SetText flexWindow(""forms:flexWindow"") State, , CA",,13,Passed,"",ft.action,
"SetText flexWindow(""forms:flexWindow"") County, , San Jose",,14,Passed,"",ft.action,
"SetText flexWindow(""forms:flexWindow"") City, , San Jose",,10192,Passed,"",ft.action,
"InvokeSoftKey flexWindow(""forms:flexWindow"")",,17,Passed,"",ft.action,
"SetText flexWindow(""forms:flexWindow"") Building, , 1 Al",,198,Passed,"",ft.action,
"InvokeSoftKey flexWindow(""forms:flexWindow"")",,15,Passed,"",ft.action,
"ClickOk flexWindow(""forms:flexWindow"")",,961,Passed,"",ft.action,
"ClickToolbarButton window(""@name='ASSIGNMENTS'"") Save",,40119,Passed,"",ft.action,
"ClickButton choiceBox(""forms:choiceBox"") OK",,1084,Passed,"",ft.action,
"Close window(""@name='ASSETS_FDR'"")",,942,Passed,"",ft.action,
"Click button(""@name='NAV_CONTROLS_COLLAPSE_ALL_0'"")",,596,Passed,"",ft.action,
"FocusItem treeList(""@name='NAVIGATOR_LIST_0'"") Inquiry",,174,Passed,"",ft.action,
"SelectItem treeList(""@name='NAVIGATOR_LIST_0'"") Inquiry",,584,Passed,"",ft.action,
"FocusItem treeList(""@name='NAVIGATOR_LIST_0'"") Assets",,627,Passed,"",ft.action,
"SelectItem treeList(""@name='NAVIGATOR_LIST_0'"") Assets",,593,Passed,"",ft.action,
