298154,1,APDebitMemoInvoice,9/18/2017 15:47:05 PM,Failed,9/18/2017 15:42:06 PM,basic.step,FA Sceanrios,,,,
"Page",Record ID,Playback Time (sec),Result,"Summary",Type,
"SetText textField(""@name='LINE_SUM_FOLDER_AMOUNT_DISP_0'"") 200",,243,Passed,"",ft.action,
"InvokeSoftKey textField(""@name='LINE_SUM_FOLDER_AMOUNT_DISP_0'"")",,1109,Passed,"",ft.action,
"Click button(""@name='LINE_SUM_CONTROL_DISTRIBUTIONS_0'"")",,6672,Passed,"",ft.action,
"SetText textField(""@name='D_SUM_FOLDER_AMOUNT_0'"") 200",,1037,Passed,"",ft.action,
"InvokeSoftKey textField(""@name='D_SUM_FOLDER_AMOUNT_0'"")",,1262,Passed,"",ft.action,
"SetText textField(""@name='D_SUM_FOLDER_DIST_CODE_COMBINATION_DISP_0'"") 110-100120-1010-0000-000-000000-000-0000",,1738,Passed,"",ft.action,
"InvokeSoftKey textField(""@name='D_SUM_FOLDER_DIST_CODE_COMBINATION_DISP_0'"")",,3051,Passed,"",ft.action,
"Call Function: EBS_Reusable_Methods.GetText",,235,Passed,"",basic.stepGroup,
"Info",,0,Passed,"Comments: Text: 110-100120-1010-0000-000-000000-000-0000",basic.comment,
"Info",,0,Passed,"Comments: distribution acctnumber is 110-100120-1010-0000-000-000000-000-0000",basic.comment,
"ClickToolbarButton window(""@name='DIST_SUMMARY'"") Save",,6810,Passed,"",ft.action,
"Close window(""@name='DIST_SUMMARY'"")",,1536,Passed,"",ft.action,
"Click button(""@name='INV_SUM_CONTROL_ACTIONS_0'"")",,3236,Passed,"",ft.action,
"Check checkBox(""@name='INV_SUM_ACTIONS_APPROVE_0'"") true",,1154,Passed,"",ft.action,
"Click button(""@name='INV_SUM_ACTIONS_OK_BUTTON_0'"")",,20168,Passed,"",ft.action,
"Think: 10 (sec).",,10022,Passed,"",basic.comment,
"Call Function: EBS_Reusable_Methods.GetText",,228,Passed,"",basic.stepGroup,
"Info",,0,Passed,"Comments: Text: Needs Revalidation",basic.comment,
"Reported Failure",,0,Failed,"Invoice notNeeds Revalidation",basic.comment,
"Close window(""@name='INVOICES_SUM_FOLDER_WINDOW'"")",,21941,Passed,"",ft.action,
"Close window(""@name='BAT_SUM_FOLDER'"")",,12352,Passed,"",ft.action,
"Finish Total (sec)",,48,Passed,"",basic.finish,
