163951,1,GL-JE,8/22/2017 16:40:36 PM,Passed,8/22/2017 16:37:52 PM,basic.step,OFT,,,,
"Page",Record ID,Playback Time (sec),Result,"Summary",Type,
"InvokeSoftKey textField(""@name='LINES_ENTERED_DR_0'"")",562,646,Passed,"",ft.action,
"Think: 10 (sec).",,10030,Passed,"",basic.comment,
"SetText textField(""@name='LINES_ACCOUNTING_FLEXFIELD_1'"") 110-100120-1010-000-000-000000-000-0000",563,462,Passed,"",ft.action,
"Think: 0.128 (sec).",,148,Passed,"",basic.comment,
"InvokeSoftKey textField(""@name='LINES_ACCOUNTING_FLEXFIELD_1'"")",564,3742,Passed,"",ft.action,
"SetText textField(""@name='LINES_ENTERED_CR_1'"") 700",565,436,Passed,"",ft.action,
"InvokeSoftKey textField(""@name='LINES_ENTERED_CR_1'"")",566,510,Passed,"",ft.action,
"ClickToolbarButton window(""@name='HEADER'"") Save",567,3492,Passed,"",ft.action,
"Click button(""@name='CONTROL_HEADER_APPROVE_0'"")",569,7088,Passed,"",ft.action,
"ClickButton choiceBox(""forms:choiceBox"") OK",572,505,Passed,"",ft.action,
"Close window(""@name='HEADER'"")",575,561,Passed,"",ft.action,
"Close window(""@name='BATCH'"")",578,631,Passed,"",ft.action,
"Close window(""@name='FOLDER'"")",581,646,Passed,"",ft.action,
"Activate window(""@name='NAVIGATOR'"")",582,12,Passed,"",ft.action,
"SelectItem treeList(""@name='NAVIGATOR_LIST_0'"") Journals|Enter",607,13964,Passed,"",ft.action,
"SetFocus textField(""@name='FOLDER_QF_BATCH_NAME_0'"")",610,427,Passed,"",ft.action,
"SetText textField(""@name='FOLDER_QF_HEADER_NAME_0'"") OATSJE",611,366,Passed,"",ft.action,
"Click button(""@name='FOLDER_QF_FIND_0'"")",612,952,Passed,"",ft.action,
"Click button(""@name='CONTROL_REVIEW_HEADER_0'"")",615,6010,Passed,"",ft.action,
"Close window(""@name='HEADER'"")",618,567,Passed,"",ft.action,
"Finish Total (sec)",,47,Passed,"",basic.finish,
