150482,1,TC GL Reverse,8/22/2017 15:51:22 PM,Passed,8/22/2017 15:48:51 PM,basic.step,OFT,,,,
"Page",Record ID,Playback Time (sec),Result,"Summary",Type,
"Think: 5.703 (sec).",,5623,Passed,"",basic.comment,
"Activate window(""@name='HEADER'"")",47,44,Passed,"",ft.action,
"Think: 0.125 (sec).",,142,Passed,"",basic.comment,
"Select listOfValues(""forms:listOfValues"") AUG-17",48,1282,Passed,"",ft.action,
"ClickButton choiceBox(""forms:choiceBox"") Switch Dr/Cr",51,1144,Passed,"",ft.action,
"ClickButton choiceBox(""forms:choiceBox"") OK",54,928,Passed,"",ft.action,
"Close window(""@name='HEADER'"")",57,528,Passed,"",ft.action,
"Close window(""@name='FOLDER'"")",60,530,Passed,"",ft.action,
"Think: 0.484 (sec).",,550,Passed,"",basic.comment,
"Activate window(""@name='NAVIGATOR'"")",61,8,Passed,"",ft.action,
"SelectItem treeList(""@name='NAVIGATOR_LIST_0'"") Journals",88,870,Passed,"",ft.action,
"SelectItem treeList(""@name='NAVIGATOR_LIST_0'"") Journals|Enter",111,1548,Passed,"",ft.action,
"SetFocus textField(""@name='FOLDER_QF_BATCH_NAME_0'"")",114,433,Passed,"",ft.action,
"Click textField(""@name='FOLDER_QF_USER_JE_SOURCE_NAME_0'"") ",116,299,Passed,"",ft.action,
"Think: 4.045 (sec).",,4169,Passed,"",basic.comment,
"SetText textField(""@name='FOLDER_QF_HEADER_NAME_0'"") ",117,257,Passed,"",ft.action,
"Click button(""@name='FOLDER_QF_FIND_0'"")",118,48144,Passed,"",ft.action,
"Click button(""@name='CONTROL_REVIEW_HEADER_0'"")",121,6574,Passed,"",ft.action,
"Finish Total (sec)",,57,Passed,"",basic.finish,
