215191,1,AddingAttachmenttoSupplier,10/11/2017 15:27:31 PM,Passed,10/11/2017 15:23:55 PM,basic.step,Purchasing,,,,
"Page",Record ID,Playback Time (sec),Result,"Summary",Type,
"WaitForPage https://erpint.fin.yahoo.com:8000/OA_HTML/OA.jsp?page=/oracle/apps/pos/supplier/webui/OrganizationPG&retainAM=Y&OASF=POS_HT_SP_B_ORG&_ti=935187701&oapc=6&OAMC=84817_65_0&menu=Y&oaMenuLevel=4&oas=vT-qZvhQJEebfYF1xqgfhw..",135,1615,Passed,"",web.pageComplete,
"Frame (URL=https://erpint.fin.yahoo.com:8000/OA_HTML/OA.jsp?page=/oracle/apps/pos/supplier/webui/OrganizationPG&retainAM=Y&OASF=POS_HT_SP_B_ORG&_ti=935187701&OAMC=84817_65_0&menu=Y&oaMenuLevel=4&oapc=7&oas=LzQC1fAdyh9cSlNNDthzqg..)",,0,Passed,"",web.frame,
"Frame (URL=https://erpint.fin.yahoo.com:8000/OA_HTML/blank.html)",,0,Passed,"",web.frame,
"Think: 10 (sec).",,10029,Passed,"",basic.comment,
"Click button(""@value='Close'"")",,86,Passed,"",ft.action,
"Think: 10 (sec).",,10022,Passed,"",basic.comment,
"Click link(""@text='Suppliers'"")",,96,Passed,"",ft.action,
"WaitForPage https://erpint.fin.yahoo.com:8000/OA_HTML/OA.jsp?page=/oracle/apps/pos/supplier/webui/SuppSummPG&OASF=POS_HT_SP_B_SUPP&retainAM=N&_ti=935187701&oapc=7&OAMC=84817_14_0&menu=Y&oaMenuLevel=1&oas=Nq2YgIB5Q7EKlQO7o3HNlA..",,835,Passed,"",web.pageComplete,
"Frame (URL=https://erpint.fin.yahoo.com:8000/OA_HTML/cabo/images/skyros/t.htm)",,0,Passed,"",web.frame,
"Frame (URL=https://erpint.fin.yahoo.com:8000/OA_HTML/blank.html)",,0,Passed,"",web.frame,
"Call Function: EBS_Reusable_Methods.writeresults",,76,Passed,"",basic.stepGroup,
"Info",,0,Passed,"Comments: insside getDateTimeFormat",basic.comment,
"Info",,0,Passed,"Comments: 11-Oct-2017",basic.comment,
"Info",,0,Passed,"Comments: C:\OracleATS\OFT\Purchasing\TestData\Attachments\JOHN R CUSHMA_W7",basic.comment,
"Click textBox(""@id='SearchSuppName'"")",,99,Passed,"",ft.action,
"SetText textBox(""@id='SearchSuppName'"") JOHN CUSHMA",,59,Passed,"",ft.action,
"Click button(""@id='GoButton'"")",,97,Passed,"",ft.action,
"Think: 10 (sec).",,10032,Passed,"",basic.comment,
