294811,1,AR Invoice and Receipt Creation,9/28/2017 16:18:16 PM,Passed,9/28/2017 16:13:20 PM,basic.step,AR Sceanrios,,,,
"Page",Record ID,Playback Time (sec),Result,"Summary",Type,
"Initialize Total (sec)",,99466,Passed,"",basic.init,
"Launch Browser: InternetExplorer 10.0.9200.17457",,2490,Passed,"",basic.step,
"Call Function: EBS_Reusable_Methods.login_EBS",,21415,Passed,"",basic.stepGroup,
"Launch Browser: InternetExplorer 10.0.9200.17457",,1477,Passed,"",basic.step,
"Think: 0 (sec).",,29,Passed,"",basic.comment,
"[1] Import Excel",,14447,Passed,"",basic.stepGroup,
"Info",,1,Passed,"Comments: selected environment is ++ ",basic.comment,
"Info",,0,Passed,"Comments: oatsuser",basic.comment,
"Navigate https://erpptp1.fin.yahoo.com:8000/",2,67,Passed,"",ft.action,
"Think: 10 (sec).",,10028,Passed,"",basic.comment,
"Click link(""@text='Continue to this website (not recommended).'"")",,178,Passed,"",ft.action,
"ClickButton dialog(""@text='The current webpage is trying to open a site in your Trusted sites list. Do you want to allow this?'"") 0",,567,Passed,"",ft.action,
"WaitForPage https://erpptp1.fin.yahoo.com:8000/",,416,Passed,"",web.pageComplete,
"SetText textBox(""@id='usernameField'"") oatsuser",,2112,Passed,"",ft.action,
"SetPassword textBox(""@id='passwordField'"") ******",,36,Passed,"",ft.action,
"Click button(""@index='0'"")",,82,Passed,"",ft.action,
"WaitForPage https://erpptp1.fin.yahoo.com:8000/OA_HTML/AppsLocalLogin.jsp",,385,Passed,"",web.pageComplete,
"Call Function: EBS_Reusable_Methods.expand_NodeFromList",,42269,Passed,"",basic.stepGroup,
"Think: 0 (sec).",,19,Passed,"",basic.comment,
"[3] Expand Node from the List",,384,Passed,"",basic.stepGroup,
"Click element(""@text='System Administrator'"")",,301,Passed,"",ft.action,
"Think: 0 (sec).",,19,Passed,"",basic.comment,
"[3] Expand Node from the List",,2654,Passed,"",basic.stepGroup,
"Click element(""@text='Concurrent'"")",,2606,Passed,"",ft.action,
"Think: 0 (sec).",,15,Passed,"",basic.comment,
"[4] Click on the link under the Node",,1069,Passed,"",basic.stepGroup,
"WaitForPage https://erpptp1.fin.yahoo.com:8000/OA_HTML/OA.jsp?OAFunc=OAHOMEPAGE#dummyAnchor",,395,Passed,"",web.pageComplete,
"Frame (URL=https://erpptp1.fin.yahoo.com:8000/OA_HTML/cabo/images/skyros/t.htm)",,0,Passed,"",web.frame,
"Frame (URL=https://erpptp1.fin.yahoo.com:8000/OA_HTML/blank.html)",,0,Passed,"",web.frame,
"Click element(""@text='Requests'"")",,525,Passed,"",ft.action,
"Close window(""@name='JOBS_QF'"")",,22666,Passed,"",ft.action,
"Activate window(""@name='NAVIGATOR'"")",,16,Passed,"",ft.action,
"Think: 10 (sec).",,9954,Passed,"",basic.comment,
"Iteration Total (sec)",,186014,Passed,"",basic.iteration,
"Call Function: EBS_Reusable_Methods.SwitchResponsibility",,10024,Passed,"",basic.stepGroup,
"ClickToolbarButton window(""@name='NAVIGATOR'"") Switch Responsibility...",,834,Passed,"",ft.action,
"Think: 2 (sec).",,2015,Passed,"",basic.comment,
"Find listOfValues(""forms:listOfValues"") Receivables Manager",,1048,Passed,"",ft.action,
"SelectItem treeList(""@name='NAVIGATOR_LIST_0'"") Transactions",,721,Passed,"",ft.action,
"FocusItem treeList(""@name='NAVIGATOR_LIST_0'"") Transactions|Transactions",,730,Passed,"",ft.action,
"SelectItem treeList(""@name='NAVIGATOR_LIST_0'"") Transactions|Transactions",,2985,Passed,"",ft.action,
"SetText textField(""@name='TGW_HEADER_BS_BATCH_SOURCE_NAME_MIR_0'"") US Manual",,316,Passed,"",ft.action,
"InvokeSoftKey textField(""@name='TGW_HEADER_BS_BATCH_SOURCE_NAME_MIR_0'"")",,1009,Passed,"",ft.action,
"SelectItem  list(""@name='TGW_HEADER_CTT_CLASS_MIR_0'"") Invoice",,470,Passed,"",ft.action,
"InvokeSoftKey list(""@name='TGW_HEADER_CTT_CLASS_MIR_0'"")",,232,Passed,"",ft.action,
"SetText textField(""@name='TGW_HEADER_CTT_TYPE_NAME_MIR_0'"") Invoice",,431,Passed,"",ft.action,
"SetText textField(""@name='TGW_HEADER_RAC_SHIP_TO_CUSTOMER_NUM_MIR_0'"") 1000145398",261,756,Passed,"",ft.action,
"InvokeSoftKey textField(""@name='TGW_HEADER_RAC_SHIP_TO_CUSTOMER_NUM_MIR_0'"")",,3751,Passed,"",ft.action,
"SetText textField(""@name='TGW_HEADER_RAC_BILL_TO_CUSTOMER_NUM_MIR_0'"") 1000145398",259,344,Passed,"",ft.action,
"InvokeSoftKey textField(""@name='TGW_HEADER_RAC_BILL_TO_CUSTOMER_NUM_MIR_0'"")",259,339,Passed,"",ft.action,
"Click button(""@name='TGW_HEADER_HEADER_LINE_ITEMS_0'"")",263,7039,Passed,"",ft.action,
"SetFocus textField(""@name='TLIN_LINES_LINE_NUMBER_0'"")",267,122,Passed,"",ft.action,
"SetText textField(""@name='TLIN_LINES_DESCRIPTION_0'"") ITEM Invoice",268,420,Passed,"",ft.action,
"SetText textField(""@name='TLIN_LINES_QUANTITY_0'"") 10",,490,Passed,"",ft.action,
"InvokeSoftKey textField(""@name='TLIN_LINES_QUANTITY_0'"")",,2670,Passed,"",ft.action,
"SetText textField(""@name='TLIN_LINES_UNIT_SELLING_PRICE_0'"") 10",,110,Passed,"",ft.action,
"InvokeSoftKey textField(""@name='TLIN_LINES_UNIT_SELLING_PRICE_0'"")",,524,Passed,"",ft.action,
"InvokeSoftKey textField(""@name='TLIN_LINES_EXTENDED_AMOUNT_0'"")",,294,Passed,"",ft.action,
"Call Function: EBS_Reusable_Methods.GetText",,120,Passed,"",basic.stepGroup,
"Info",,0,Passed,"Comments: Text: 100.00",basic.comment,
"Click button(""@name='TLIN_LINES_LINE_ACCOUNTING_0'"")",,7841,Passed,"",ft.action,
"SetText textField(""@name='TACC_ACC_ASSGN_ACCOUNTING_FLEX_0'"") 110-100300-1014-0000-000-000000-000-0000",,77,Passed,"",ft.action,
"InvokeSoftKey textField(""@name='TACC_ACC_ASSGN_ACCOUNTING_FLEX_0'"")",,1760,Passed,"",ft.action,
"ClickToolbarButton window(""@name='TACCOUNTS'"") Save",,3321,Passed,"",ft.action,
"Close window(""@name='TACCOUNTS'"")",,603,Passed,"",ft.action,
"SetFocus textField(""@name='TLIN_LINES_LINE_NUMBER_0'"")",290,287,Passed,"",ft.action,
"Close window(""@name='TLIN_LINES'"")",,869,Passed,"",ft.action,
"SetFocus textField(""@name='TGW_HEADER_BS_BATCH_SOURCE_NAME_MIR_0'"")",,146,Passed,"",ft.action,
"Click button(""@name='TGW_HEADER_HEADER_COMPLETE_0'"")",,9158,Passed,"",ft.action,
"Call Function: EBS_Reusable_Methods.GetText",,100,Passed,"",basic.stepGroup,
"Info",,1,Passed,"Comments: Text: 100.00",basic.comment,
"Call Function: EBS_Reusable_Methods.GetText",,102,Passed,"",basic.stepGroup,
"Info",,0,Passed,"Comments: Text: 441586",basic.comment,
"ClickToolbarButton window(""@name='TMAI_HEADER'"") Save",,301,Passed,"",ft.action,
"SelectMenuItem window(""@name='TMAI_HEADER'"") Tools|Create Accounting",,2821,Passed,"",ft.action,
"Click button(""@name='SLACEXEC_OK_BP_0'"")",,6010,Passed,"",ft.action,
"Info",,0,Passed,"Comments: Accounting has been successfully created for this
transaction.",basic.comment,
"ClickButton choiceBox(""forms:choiceBox"") OK",,932,Passed,"",ft.action,
"SelectMenuItem window(""@name='TMAI_HEADER'"") Tools|View Accounting",,3274,Passed,"",ft.action,
