358376,1,AR Invoice and Receipt Creation,10/02/2017 14:17:16 PM,Passed,10/02/2017 14:11:17 PM,basic.step,AR Sceanrios,,,,
"Page",Record ID,Playback Time (sec),Result,"Summary",Type,
"InvokeSoftKey textField(""@name='TGW_HEADER_RAC_SHIP_TO_CUSTOMER_NUM_MIR_0'"")",,4579,Passed,"",ft.action,
"SetText textField(""@name='TGW_HEADER_RAC_BILL_TO_CUSTOMER_NUM_MIR_0'"") 100014539",259,334,Passed,"",ft.action,
"InvokeSoftKey textField(""@name='TGW_HEADER_RAC_BILL_TO_CUSTOMER_NUM_MIR_0'"")",259,411,Passed,"",ft.action,
"Click button(""@name='TGW_HEADER_HEADER_LINE_ITEMS_0'"")",263,7084,Passed,"",ft.action,
"SetFocus textField(""@name='TLIN_LINES_LINE_NUMBER_0'"")",267,127,Passed,"",ft.action,
"SetText textField(""@name='TLIN_LINES_DESCRIPTION_0'"") ITEM Invoice",268,396,Passed,"",ft.action,
"SetText textField(""@name='TLIN_LINES_QUANTITY_0'"") 10",,473,Passed,"",ft.action,
"InvokeSoftKey textField(""@name='TLIN_LINES_QUANTITY_0'"")",,7341,Passed,"",ft.action,
"SetText textField(""@name='TLIN_LINES_UNIT_SELLING_PRICE_0'"") 10",,890,Passed,"",ft.action,
"InvokeSoftKey textField(""@name='TLIN_LINES_UNIT_SELLING_PRICE_0'"")",,516,Passed,"",ft.action,
"InvokeSoftKey textField(""@name='TLIN_LINES_EXTENDED_AMOUNT_0'"")",,327,Passed,"",ft.action,
"Call Function: EBS_Reusable_Methods.GetText",,134,Passed,"",basic.stepGroup,
"Info",,0,Passed,"Comments: Text: 100.00",basic.comment,
"Click button(""@name='TLIN_LINES_LINE_ACCOUNTING_0'"")",,7316,Passed,"",ft.action,
"SetText textField(""@name='TACC_ACC_ASSGN_ACCOUNTING_FLEX_0'"") 110-100300-1014-0000-000-000000-000-0000",,72,Passed,"",ft.action,
"InvokeSoftKey textField(""@name='TACC_ACC_ASSGN_ACCOUNTING_FLEX_0'"")",,1834,Passed,"",ft.action,
"ClickToolbarButton window(""@name='TACCOUNTS'"") Save",,8124,Passed,"",ft.action,
"Close window(""@name='TACCOUNTS'"")",,500,Passed,"",ft.action,
"SetFocus textField(""@name='TLIN_LINES_LINE_NUMBER_0'"")",290,254,Passed,"",ft.action,
"Close window(""@name='TLIN_LINES'"")",,726,Passed,"",ft.action,
"SetFocus textField(""@name='TGW_HEADER_BS_BATCH_SOURCE_NAME_MIR_0'"")",,129,Passed,"",ft.action,
"Click button(""@name='TGW_HEADER_HEADER_COMPLETE_0'"")",,9608,Passed,"",ft.action,
"Call Function: EBS_Reusable_Methods.GetText",,130,Passed,"",basic.stepGroup,
"Info",,0,Passed,"Comments: Text: 100.00",basic.comment,
"Call Function: EBS_Reusable_Methods.GetText",,127,Passed,"",basic.stepGroup,
"Info",,0,Passed,"Comments: Text: 441626",basic.comment,
"ClickToolbarButton window(""@name='TMAI_HEADER'"") Save",,308,Passed,"",ft.action,
"SelectMenuItem window(""@name='TMAI_HEADER'"") Tools|Create Accounting",,3259,Passed,"",ft.action,
"Click button(""@name='SLACEXEC_OK_BP_0'"")",,30345,Passed,"",ft.action,
"Info",,0,Passed,"Comments: Accounting has been successfully created for this
transaction.",basic.comment,
"ClickButton choiceBox(""forms:choiceBox"") OK",,1040,Passed,"",ft.action,
"SelectMenuItem window(""@name='TMAI_HEADER'"") Tools|View Accounting",,3405,Passed,"",ft.action,
"WaitForPage https://erpptp1.fin.yahoo.com:8000/OA_HTML/RF.jsp?function_id=32406&resp_id=20678&resp_appl_id=222&security_group_id=0&lang_code=US&params=P8f5rSnS.rzSl3SoYEptTFd0ZUsg0ewZBBwM3erVO7y-oXJcGA-AvJj--5t8hINeP5euwhlXYspSQOf27eXYrOeVO5Vx1YGKkKKj...",,19490,Passed,"",web.pageComplete,
"Frame (URL=https://erpptp1.fin.yahoo.com:8000/OA_HTML/cabo/images/skyros/t.htm)",,0,Passed,"",web.frame,
"Frame (URL=https://erpptp1.fin.yahoo.com:8000/OA_HTML/blank.html)",,0,Passed,"",web.frame,
"Info",,0,Passed,"Comments: 110-130100-0000-0000-000-000000-000-0000",basic.comment,
"Info",,0,Passed,"Comments: 110-100300-1014-0000-000-000000-000-0000",basic.comment,
"closeBrowser",317,23,Passed,"",ft.action,
"Close window(""@name='TMAI_HEADER'"")",,586,Passed,"",ft.action,
"Click button(""@name='NAV_CONTROLS_COLLAPSE_ALL_0'"")",,519,Passed,"",ft.action,
"Call Function: EBS_Reusable_Methods.selecttreelist",,1187,Passed,"",basic.stepGroup,
"FocusItem treeList(""@name='NAVIGATOR_LIST_0'"") Receipts",,536,Passed,"",ft.action,
"SelectItem treeList(""@name='NAVIGATOR_LIST_0'"") Receipts",,549,Passed,"",ft.action,
"Call Function: EBS_Reusable_Methods.selecttreelist",,3292,Passed,"",basic.stepGroup,
"FocusItem treeList(""@name='NAVIGATOR_LIST_0'"") Receipts|Receipts",,550,Passed,"",ft.action,
"SelectItem treeList(""@name='NAVIGATOR_LIST_0'"") Receipts|Receipts",,2658,Passed,"",ft.action,
"Click textField(""@name='RGW_FOLDER_M_PAYMENT_METHOD_DSP_0'"") ",,696,Passed,"",ft.action,
"SetText textField(""@name='RGW_FOLDER_M_PAYMENT_METHOD_DSP_0'"") YUS Citibank Receipt",,467,Passed,"",ft.action,
"Click textField(""@name='RGW_FOLDER_M_RECEIPT_NUMBER_0'"") ",,9631,Passed,"",ft.action,
"Call Function: EBS_Reusable_Methods.generateUniqueData",,19,Passed,"",basic.stepGroup,
"SetText textField(""@name='RGW_FOLDER_M_RECEIPT_NUMBER_0'"") REC-1521",,99,Passed,"",ft.action,
"Click textField(""@name='RGW_FOLDER_M_NET_AMOUNT_DSP_0'"") ",,664,Passed,"",ft.action,
"SetText textField(""@name='RGW_FOLDER_M_NET_AMOUNT_DSP_0'"") 50",,84,Passed,"",ft.action,
"Click textField(""@name='RGW_FOLDER_M_CUSTOMER_NUMBER_0'"") ",,764,Passed,"",ft.action,
"Click textField(""@name='RGW_FOLDER_M_TXN_NUMBER_0'"") ",,23066,Passed,"",ft.action,
"SetText textField(""@name='RGW_FOLDER_M_TXN_NUMBER_0'"") 441626",,492,Passed,"",ft.action,
"InvokeSoftKey textField(""@name='RGW_FOLDER_M_TXN_NUMBER_0'"")",,987,Passed,"",ft.action,
"Activate window(""@name='APP_FOLDER'"")",,36,Passed,"",ft.action,
"Click button(""@name='RGW_FOLDER_APPLICATIONS_BUTTON_DETAIL_0'"")",,20224,Passed,"",ft.action,
"Click textField(""@name='APP_FOLDER_APPLY_DATE_0'"") ",,10235,Passed,"",ft.action,
"ClickToolbarButton window(""@name='APP_FOLDER'"") Save",,872,Passed,"",ft.action,
"Close window(""@name='APP_FOLDER'"")",,631,Passed,"",ft.action,
"SetFocus textField(""@name='RGW_FOLDER_M_PAYMENT_METHOD_DSP_0'"")",,1050,Passed,"",ft.action,
"Call Function: EBS_Reusable_Methods.GetText",,131,Passed,"",basic.stepGroup,
"Info",,1,Passed,"Comments: Text: 50.00",basic.comment,
"Call Function: EBS_Reusable_Methods.GetText",,129,Passed,"",basic.stepGroup,
"Info",,0,Passed,"Comments: Text: REC-1521",basic.comment,
"SelectMenuItem window(""@name='ENTER_RECEIPTS'"") Tools|Create Accounting",,3372,Passed,"",ft.action,
"Click button(""@name='SLACEXEC_OK_BP_0'"")",,19457,Passed,"",ft.action,
"Think: 10 (sec).",,9567,Passed,"",basic.comment,
"ClickButton choiceBox(""forms:choiceBox"") OK",,1218,Passed,"",ft.action,
"Activate window(""@name='SLACEXEC'"")",,86,Passed,"",ft.action,
"Activate window(""@name='ENTER_RECEIPTS'"")",,64,Passed,"",ft.action,
"SetFocus textField(""@name='RGW_FOLDER_M_PAYMENT_METHOD_DSP_0'"")",,528,Passed,"",ft.action,
"SelectMenuItem window(""@name='ENTER_RECEIPTS'"") Tools|View Accounting",,3234,Passed,"",ft.action,
"WaitForPage https://erpptp1.fin.yahoo.com:8000/OA_HTML/RF.jsp?function_id=32406&resp_id=20678&resp_appl_id=222&security_group_id=0&lang_code=US&params=A19YLFFsLAWLODwbiHmGcfOgOJgGXHQHM3hwWIzhlfc5FUCsb9Wt0jeGo8YicEUnuOmu6oOrvYJguwvUR3suZ.vcGxH5aJcQpqJD...",,5639,Passed,"",web.pageComplete,
"Frame (URL=https://erpptp1.fin.yahoo.com:8000/OA_HTML/cabo/images/skyros/t.htm)",,0,Passed,"",web.frame,
"Frame (URL=https://erpptp1.fin.yahoo.com:8000/OA_HTML/blank.html)",,0,Passed,"",web.frame,
"Info",,0,Passed,"Comments: Receivable",basic.comment,
"Info",,0,Passed,"Comments: 110-130100-0000-0000-000-000000-000-0000",basic.comment,
"closeBrowser",,9,Passed,"",ft.action,
"Close window(""@name='ENTER_RECEIPTS'"")",,618,Passed,"",ft.action,
"Finish Total (sec)",,8629,Passed,"",basic.finish,
"Call Function: EBS_Reusable_Methods.ERPLogout",,8549,Passed,"",basic.stepGroup,
"SelectMenuItem window(""@name='NAVIGATOR'"") File|Exit Oracle Applications",,3049,Passed,"",ft.action,
"Info",,1,Passed,"Comments: Exit Oracle Applications?",basic.comment,
"ClickButton choiceBox(""forms:choiceBox"") OK",,1415,Passed,"",ft.action,
"closeBrowser",,9,Passed,"",ft.action,
"Click link(""@text='Logout'"")",,159,Passed,"",ft.action,
"WaitForPage https://erpptp1.fin.yahoo.com:8000/OA_HTML/OA.jsp?OAFunc=OAHOMEPAGE#",,406,Passed,"",web.pageComplete,
"Frame (URL=https://erpptp1.fin.yahoo.com:8000/OA_HTML/cabo/images/skyros/t.htm)",,0,Passed,"",web.frame,
"Frame (URL=https://erpptp1.fin.yahoo.com:8000/forms/frmservlet?appletmode=nonforms&HTMLpageTitle=&HTMLpreApplet=&code=oracle/apps/fnd/formsClient/FormsLauncher.class&width=400&height=300&archive=/OA_JAVA/oracle/apps/fnd/jar/fndforms.jar,/OA_JAVA/oracl...",,0,Passed,"",web.frame,
"closeBrowser",,9,Passed,"",ft.action,
