246121,1,APInvoiceonHold,9/20/2017 15:56:22 PM,Failed,9/20/2017 15:52:15 PM,basic.step,AP Sceanrios,,,,
"Page",Record ID,Playback Time (sec),Result,"Summary",Type,
"InvokeSoftKey textField(""@name='LINE_SUM_FOLDER_AMOUNT_DISP_0'"")",,1085,Passed,"",ft.action,
"Click button(""@name='LINE_SUM_CONTROL_DISTRIBUTIONS_0'"")",,7440,Passed,"",ft.action,
"SetText textField(""@name='D_SUM_FOLDER_AMOUNT_0'"") 50",,1046,Passed,"",ft.action,
"InvokeSoftKey textField(""@name='D_SUM_FOLDER_AMOUNT_0'"")",,1300,Passed,"",ft.action,
"SetText textField(""@name='D_SUM_FOLDER_DIST_CODE_COMBINATION_DISP_0'"") 110-100120-1010-0000-000-000000-000-0000",,1804,Passed,"",ft.action,
"InvokeSoftKey textField(""@name='D_SUM_FOLDER_DIST_CODE_COMBINATION_DISP_0'"")",,3416,Passed,"",ft.action,
"Call Function: EBS_Reusable_Methods.GetText",,236,Passed,"",basic.stepGroup,
"Info",,0,Passed,"Comments: Text: 110-100120-1010-0000-000-000000-000-0000",basic.comment,
"Info",,0,Passed,"Comments: distribution acctnumber is 110-100120-1010-0000-000-000000-000-0000",basic.comment,
"ClickToolbarButton window(""@name='DIST_SUMMARY'"") Save",,8005,Passed,"",ft.action,
"Close window(""@name='DIST_SUMMARY'"")",,1775,Passed,"",ft.action,
"Click button(""@name='INV_SUM_CONTROL_ACTIONS_0'"")",,3425,Passed,"",ft.action,
"Check checkBox(""@name='INV_SUM_ACTIONS_APPROVE_0'"") true",,1176,Passed,"",ft.action,
"Click button(""@name='INV_SUM_ACTIONS_OK_BUTTON_0'"")",,21721,Passed,"",ft.action,
"Think: 10 (sec).",,10018,Passed,"",basic.comment,
"Call Function: EBS_Reusable_Methods.GetText",,372,Passed,"",basic.stepGroup,
"Info",,1,Passed,"Comments: Text: Needs Revalidation",basic.comment,
"Reported Failure",,1,Failed,"InvoiceNeeds Revalidation",basic.comment,
"Finish Total (sec)",,62,Passed,"",basic.finish,
