355290,1,Create And Approve Requistion,10/10/2017 10:21:16 AM,Passed,10/10/2017 10:15:20 AM,basic.step,Purchasing,,,,
"Page",Record ID,Playback Time (sec),Result,"Summary",Type,
"Initialize Total (sec)",,99232,Passed,"",basic.init,
"Launch Browser: InternetExplorer 10.0.9200.17609",,2176,Passed,"",basic.step,
"Call Function: EBS_Reusable_Methods.login_EBS",,18262,Passed,"",basic.stepGroup,
"Launch Browser: InternetExplorer 10.0.9200.17609",,1471,Passed,"",basic.step,
"Think: 0 (sec).",,24,Passed,"",basic.comment,
"[1] Import Excel",,11335,Passed,"",basic.stepGroup,
"Info",,1,Passed,"Comments: selected environment is ++ ",basic.comment,
"Info",,1,Passed,"Comments: oatsuser",basic.comment,
"Navigate https://erpint.fin.yahoo.com:8000/",2,68,Passed,"",ft.action,
"Think: 10 (sec).",,10047,Passed,"",basic.comment,
"SetText textBox(""@id='usernameField'"") oatsuser",,184,Passed,"",ft.action,
"SetPassword textBox(""@id='passwordField'"") ******",,30,Passed,"",ft.action,
"Click button(""@index='0'"")",,97,Passed,"",ft.action,
"WaitForPage https://erpint.fin.yahoo.com:8000/OA_HTML/AppsLocalLogin.jsp",,424,Passed,"",web.pageComplete,
"Call Function: EBS_Reusable_Methods.expand_NodeFromList",,44527,Passed,"",basic.stepGroup,
"Think: 0 (sec).",,22,Passed,"",basic.comment,
"[3] Expand Node from the List",,1686,Passed,"",basic.stepGroup,
"Click element(""@text='System Administrator'"")",,1635,Passed,"",ft.action,
"Think: 0 (sec).",,21,Passed,"",basic.comment,
"[3] Expand Node from the List",,2649,Passed,"",basic.stepGroup,
"Click element(""@text='Concurrent'"")",,2585,Passed,"",ft.action,
"Think: 0 (sec).",,20,Passed,"",basic.comment,
"[4] Click on the link under the Node",,1747,Passed,"",basic.stepGroup,
"WaitForPage https://erpint.fin.yahoo.com:8000/OA_HTML/OA.jsp?OAFunc=OAHOMEPAGE#dummyAnchor",,425,Passed,"",web.pageComplete,
