650106,1,CreateandApprovePO,10/09/2017 12:06:09 PM,Passed,10/09/2017 11:55:19 AM,basic.step,Purchasing,,,,
"Page",Record ID,Playback Time (sec),Result,"Summary",Type,
"SetText textField(""@name='PO_DISTRIBUTIONS_CHARGE_ACCOUNT_FLEX_0'"") 110-100300-1010-0000-000-000000-000-0000",,4063,Passed,"",ft.action,
"InvokeSoftKey textField(""@name='PO_DISTRIBUTIONS_CHARGE_ACCOUNT_FLEX_0'"")",,1497,Passed,"",ft.action,
"ClickToolbarButton window(""@name='PO_DISTRIBUTIONS'"") Save",359,59958,Passed,"",ft.action,
"ClickButton choiceBox(""forms:choiceBox"") OK",362,60424,Passed,"",ft.action,
"Close window(""@name='PO_DISTRIBUTIONS'"")",366,60002,Passed,"",ft.action,
"Close window(""@name='PO_SHIPMENTS'"")",369,60001,Passed,"",ft.action,
"SetFocus textField(""@name='PO_LINES_LINE_NUM_0'"")",372,60001,Passed,"",ft.action,
"Call Function: EBS_Reusable_Methods.GetText",,126,Passed,"",basic.stepGroup,
"Info",,0,Passed,"Comments: Text: 158737",basic.comment,
"Click button(""@name='PO_CONTROL_APPROVE_0'"")",,60001,Passed,"",ft.action,
"Click button(""@name='PO_ONLINE_REPORT_OK_BUTTON_0'"")",,7380,Passed,"",ft.action,
"Close window(""@name='PO_HEADERS'"")",381,354,Passed,"",ft.action,
"Activate window(""@name='NAVIGATOR'"")",382,363,Passed,"",ft.action,
"Click button(""@name='NAV_CONTROLS_COLLAPSE_ALL_0'"")",385,1018,Passed,"",ft.action,
"FocusItem treeList(""@name='NAVIGATOR_LIST_0'"") Purchase Orders",,1046,Passed,"",ft.action,
"SelectItem treeList(""@name='NAVIGATOR_LIST_0'"") Purchase Orders",,563,Passed,"",ft.action,
"SelectItem treeList(""@name='NAVIGATOR_LIST_0'"") Purchase Orders|Purchase Order Summary",,541,Passed,"",ft.action,
"SetFocus textField(""@name='FIND_OPERATING_UNIT_0'"")",,563,Passed,"",ft.action,
"SetFocus textField(""@name='FIND_PO_NUM_0'"")",,2181,Passed,"",ft.action,
"Click button(""@name='FIND_FIND_0'"")",,72,Passed,"",ft.action,
"Finish Total (sec)",,50,Passed,"",basic.finish,
