806336,1,APInvManualHold&Release,10/26/2017 11:29:54 AM,Failed,10/26/2017 11:16:27 AM,basic.step,AP Sceanrios,,,,
"Page",Record ID,Playback Time (sec),Result,"Summary",Type,
"InvokeSoftKey textField(""@name='D_SUM_FOLDER_AMOUNT_0'"")",,859,Passed,"",ft.action,
"SetText textField(""@name='D_SUM_FOLDER_DIST_CODE_COMBINATION_DISP_0'"") Net 30-CBI",,1397,Passed,"",ft.action,
"InvokeSoftKey textField(""@name='D_SUM_FOLDER_DIST_CODE_COMBINATION_DISP_0'"")",,1594,Passed,"",ft.action,
"Call Function: EBS_Reusable_Methods.GetText",,247,Passed,"",basic.stepGroup,
"Info",,0,Passed,"Comments: Text: Net 30-CBI",basic.comment,
"Info",,0,Passed,"Comments: distribution acctnumber is Net 30-CBI",basic.comment,
"ClickToolbarButton window(""@name='DIST_SUMMARY'"") Save",,30517,Passed,"",ft.action,
"Close window(""@name='DIST_SUMMARY'"")",,30602,Passed,"",ft.action,
"SelectItem tab(""@name='TAB_INVOICE_SUM_REGIONS'"") 3 Holds",,30523,Passed,"",ft.action,
"Think: 10 (sec).",,10019,Passed,"",basic.comment,
"SetText textField(""@name='AP_HOLDS_HOLD_NAME_0'"") 110-100120-1010-0000-000-000000-000-0000",,30526,Passed,"",ft.action,
"InvokeSoftKey textField(""@name='AP_HOLDS_HOLD_NAME_0'"")",,30536,Passed,"",ft.action,
"Click textField(""@name='AP_HOLDS_DESC_FLEX_0'"") ",,30540,Passed,"",ft.action,
"SetText flexWindow(""forms:flexWindow"") Enter Hold Reason, , BANKING",,30080,Passed,"",ft.action,
"ClickOk flexWindow(""forms:flexWindow"")",,29024,Passed,"",ft.action,
"Click button(""@name='INV_SUM_CONTROL_ACTIONS_0'"")",,31371,Passed,"",ft.action,
"Check checkBox(""@name='INV_SUM_ACTIONS_APPROVE_0'"") true",,30506,Passed,"",ft.action,
"Click button(""@name='INV_SUM_ACTIONS_OK_BUTTON_0'"")",,30502,Passed,"",ft.action,
"Think: 10 (sec).",,10040,Passed,"",basic.comment,
"SelectItem tab(""@name='TAB_INVOICE_SUM_REGIONS'"") 1 General",,30500,Passed,"",ft.action,
"Call Function: EBS_Reusable_Methods.GetText",,235,Passed,"",basic.stepGroup,
"Info",,0,Passed,"Comments: Text: Never Validated",basic.comment,
"Click button(""@name='AP_HOLDS_CONTROL_ACTION_BUTTON_0'"")",,30506,Passed,"",ft.action,
"OpenDialog textField(""@name='AP_HOLD_RELEASES_RELEASE_NAME_0'"")",,30545,Passed,"",ft.action,
"Click button(""@name='AP_HOLD_RELEASES_OK_BUTTON_0'"")",,30496,Passed,"",ft.action,
"Call Function: EBS_Reusable_Methods.GetText",,253,Passed,"",basic.stepGroup,
"Info",,0,Passed,"Comments: Text: Never Validated",basic.comment,
"Reported Failure",,0,Failed,"InvoiceNever Validated",basic.comment,
"Click button(""@name='INV_SUM_CONTROL_ACTIONS_0'"")",,30493,Passed,"",ft.action,
"Think: 10 (sec).",,10019,Passed,"",basic.comment,
"Check checkBox(""@name='INV_SUM_ACTIONS_CREATE_ACCOUNTING_0'"") true",,30502,Passed,"",ft.action,
"SelectItem radioGroup(""@name='INV_SUM_ACTIONS_ACCOUNTING_DETAILS_FINAL_POST_0'"")",,30508,Passed,"",ft.action,
"Click button(""@name='INV_SUM_ACTIONS_OK_BUTTON_0'"")",,29459,Passed,"",ft.action,
"ClickButton choiceBox(""forms:choiceBox"") OK",,30899,Passed,"",ft.action,
"Call Function: EBS_Reusable_Methods.GetText",,253,Passed,"",basic.stepGroup,
"Info",,1,Passed,"Comments: Text: No",basic.comment,
"Reported Failure",,0,Failed,"Invoice is not Accounted sucessfully",basic.comment,
"Finish Total (sec)",,78,Passed,"",basic.finish,
