334550,1,APDebitMemoInvoice,9/18/2017 17:00:38 PM,Failed,9/18/2017 16:55:03 PM,basic.step,FA Sceanrios,,,,
"Page",Record ID,Playback Time (sec),Result,"Summary",Type,
"SetText textField(""@name='LINE_SUM_FOLDER_AMOUNT_DISP_0'"") -10",,325,Passed,"",ft.action,
"InvokeSoftKey textField(""@name='LINE_SUM_FOLDER_AMOUNT_DISP_0'"")",,1017,Passed,"",ft.action,
"Click button(""@name='LINE_SUM_CONTROL_DISTRIBUTIONS_0'"")",,7360,Passed,"",ft.action,
"SetText textField(""@name='D_SUM_FOLDER_AMOUNT_0'"") -10",,1079,Passed,"",ft.action,
"InvokeSoftKey textField(""@name='D_SUM_FOLDER_AMOUNT_0'"")",,1208,Passed,"",ft.action,
"SetText textField(""@name='D_SUM_FOLDER_DIST_CODE_COMBINATION_DISP_0'"") 110-100120-1010-0000-000-000000-000-0000",,1755,Passed,"",ft.action,
"InvokeSoftKey textField(""@name='D_SUM_FOLDER_DIST_CODE_COMBINATION_DISP_0'"")",,3230,Passed,"",ft.action,
"Call Function: EBS_Reusable_Methods.GetText",,238,Passed,"",basic.stepGroup,
"Info",,1,Passed,"Comments: Text: 110-100120-1010-0000-000-000000-000-0000",basic.comment,
"Info",,0,Passed,"Comments: distribution acctnumber is 110-100120-1010-0000-000-000000-000-0000",basic.comment,
"ClickToolbarButton window(""@name='DIST_SUMMARY'"") Save",,7703,Passed,"",ft.action,
"Close window(""@name='DIST_SUMMARY'"")",,1522,Passed,"",ft.action,
"Click button(""@name='INV_SUM_CONTROL_ACTIONS_0'"")",,3635,Passed,"",ft.action,
"Check checkBox(""@name='INV_SUM_ACTIONS_APPROVE_0'"") true",,1251,Passed,"",ft.action,
"Click button(""@name='INV_SUM_ACTIONS_OK_BUTTON_0'"")",,20172,Passed,"",ft.action,
"Think: 10 (sec).",,10016,Passed,"",basic.comment,
"Call Function: EBS_Reusable_Methods.GetText",,233,Passed,"",basic.stepGroup,
"Info",,0,Passed,"Comments: Text: Validated",basic.comment,
"Reported Pass",,0,Passed,"Comments: Invoice gotValidated",basic.comment,
"SelectMenuItem window(""@name='TMAI_HEADER'"") Tools|Create Accounting",,30542,Passed,"",ft.action,
"Click button(""@name='SLACEXEC_OK_BP_0'"")",,30557,Passed,"",ft.action,
"Unexpected Failure",,0,Failed,"basic Caused by: NullPointerException occured.",basic.step,
"Finish Total (sec)",,46,Passed,"",basic.finish,
