456428,1,Create And Approve Requistion,10/10/2017 09:49:20 AM,Passed,10/10/2017 09:41:43 AM,basic.step,Purchasing,,,,
"Page",Record ID,Playback Time (sec),Result,"Summary",Type,
"Initialize Total (sec)",,96704,Passed,"",basic.init,
"Launch Browser: InternetExplorer 10.0.9200.17609",,2063,Passed,"",basic.step,
"Call Function: EBS_Reusable_Methods.login_EBS",,18093,Passed,"",basic.stepGroup,
"Launch Browser: InternetExplorer 10.0.9200.17609",,1432,Passed,"",basic.step,
"Think: 0 (sec).",,26,Passed,"",basic.comment,
"[1] Import Excel",,11203,Passed,"",basic.stepGroup,
"Info",,1,Passed,"Comments: selected environment is ++ ",basic.comment,
"Info",,0,Passed,"Comments: oatsuser",basic.comment,
"Navigate https://erpint.fin.yahoo.com:8000/",2,65,Passed,"",ft.action,
"Think: 10 (sec).",,10025,Passed,"",basic.comment,
"SetText textBox(""@id='usernameField'"") oatsuser",,150,Passed,"",ft.action,
"SetPassword textBox(""@id='passwordField'"") ******",,35,Passed,"",ft.action,
"Click button(""@index='0'"")",,99,Passed,"",ft.action,
"WaitForPage https://erpint.fin.yahoo.com:8000/OA_HTML/AppsLocalLogin.jsp",,410,Passed,"",web.pageComplete,
"Call Function: EBS_Reusable_Methods.expand_NodeFromList",,44408,Passed,"",basic.stepGroup,
"Think: 0 (sec).",,25,Passed,"",basic.comment,
"[3] Expand Node from the List",,1713,Passed,"",basic.stepGroup,
"Click element(""@text='System Administrator'"")",,1621,Passed,"",ft.action,
"Think: 0 (sec).",,19,Passed,"",basic.comment,
"[3] Expand Node from the List",,2607,Passed,"",basic.stepGroup,
"Click element(""@text='Concurrent'"")",,2546,Passed,"",ft.action,
"Think: 0 (sec).",,19,Passed,"",basic.comment,
"[4] Click on the link under the Node",,1712,Passed,"",basic.stepGroup,
"WaitForPage https://erpint.fin.yahoo.com:8000/OA_HTML/OA.jsp?OAFunc=OAHOMEPAGE#dummyAnchor",,412,Passed,"",web.pageComplete,
"Frame (URL=https://erpint.fin.yahoo.com:8000/OA_HTML/cabo/images/skyros/t.htm)",,0,Passed,"",web.frame,
"Frame (URL=https://erpint.fin.yahoo.com:8000/OA_HTML/blank.html)",,0,Passed,"",web.frame,
"Click element(""@text='Requests'"")",,1120,Passed,"",ft.action,
"Close window(""@name='JOBS_QF'"")",,21424,Passed,"",ft.action,
"Activate window(""@name='NAVIGATOR'"")",,17,Passed,"",ft.action,
"Think: 10 (sec).",,10018,Passed,"",basic.comment,
"Iteration Total (sec)",,359339,Passed,"",basic.iteration,
"Info",,0,Passed,"Comments: C:\OracleATS\OFT\Purchasing\Create And Approve Requistion\Create And Approve Requistion.jwg",basic.comment,
"Info",,0,Passed,"Comments: C:\OracleATS\OFT\Purchasing",basic.comment,
"Info",,0,Passed,"Comments: Create And Approve Requistion",basic.comment,
"Call Function: EBS_Reusable_Methods.SwitchResponsibility",,10099,Passed,"",basic.stepGroup,
"ClickToolbarButton window(""@name='NAVIGATOR'"") Switch Responsibility...",,818,Passed,"",ft.action,
"Think: 2 (sec).",,2025,Passed,"",basic.comment,
"Find listOfValues(""forms:listOfValues"") Purchasing Super User",,1136,Passed,"",ft.action,
"FocusItem treeList(""@name='NAVIGATOR_LIST_0'"") Requisitions",,615,Passed,"",ft.action,
"SelectItem treeList(""@name='NAVIGATOR_LIST_0'"") Requisitions",,560,Passed,"",ft.action,
"SelectItem treeList(""@name='NAVIGATOR_LIST_0'"") Requisitions|Requisitions",,1703,Passed,"",ft.action,
"Call Function: EBS_Reusable_Methods.getDateTimeFormat",,69,Passed,"",basic.stepGroup,
"Info",,0,Passed,"Comments: insside getDateTimeFormat",basic.comment,
"Info",,0,Passed,"Comments: 12-Oct-2017",basic.comment,
"SetText textField(""@name='PO_REQ_HDR_OPERATING_UNIT_0'"") YAHOO! US",,39,Passed,"",ft.action,
"InvokeSoftKey textField(""@name='PO_REQ_HDR_OPERATING_UNIT_0'"")",,470,Passed,"",ft.action,
"OpenDialog textField(""@name='PO_REQ_HDR_DOCUMENT_TYPE_DISPLAY_0'"")",,931,Passed,"",ft.action,
"Select listOfValues(""forms:listOfValues"") Purchase Requisition",,405,Passed,"",ft.action,
"SetFocus textField(""@name='PO_REQ_HDR_DESCRIPTION_0'"")",,82,Passed,"",ft.action,
"Click textField(""@name='PO_REQ_HDR_DESCRIPTIVE_FLEX_0'"") ",,573,Passed,"",ft.action,
"OpenDialog flexWindow(""forms:flexWindow"") Requisition Type, ",,899,Passed,"",ft.action,
"Select listOfValues(""forms:listOfValues"") Purchase Requisition",,186,Passed,"",ft.action,
"ClickOk flexWindow(""forms:flexWindow"")",,735,Passed,"",ft.action,
"Click textField(""@name='LINES_LINE_NUM_0'"") ",,28,Passed,"",ft.action,
"SetFocus textField(""@name='LINES_ITEM_NUMBER_0'"")",,303,Passed,"",ft.action,
"OpenDialog textField(""@name='LINES_ITEM_CATEGORY_0'"")",,785,Passed,"",ft.action,
"combination flexWindow(""forms:flexWindow"")",141,471,Passed,"",ft.action,
"setTextAndClickOk flexWindow(""forms:flexWindow"") Major PO Category, , %",144,808,Passed,"",ft.action,
"Select listOfValues(""forms:listOfValues"") Brand/Media Marketing|Creative Production|Brand/Media Marketing.Creative Production",,734,Passed,"",ft.action,
"SetText textField(""@name='LINES_ITEM_DESCRIPTION_0'"") Reqtesting",,74,Passed,"",ft.action,
"InvokeSoftKey textField(""@name='LINES_ITEM_DESCRIPTION_0'"")",,396,Passed,"",ft.action,
"InvokeSoftKey textField(""@name='LINES_UNIT_MEAS_LOOKUP_CODE_TL_0'"")",,244,Passed,"",ft.action,
"SetText textField(""@name='LINES_QUANTITY_0'"") 5",,81,Passed,"",ft.action,
"InvokeSoftKey textField(""@name='LINES_QUANTITY_0'"")",,419,Passed,"",ft.action,
"SetText textField(""@name='LINES_UNIT_PRICE_0'"") 10",,77,Passed,"",ft.action,
"InvokeSoftKey textField(""@name='LINES_UNIT_PRICE_0'"")",,431,Passed,"",ft.action,
"SetText textField(""@name='LINES_NEED_BY_DATE_0'"") 12-Oct-2017",,29,Passed,"",ft.action,
"SelectItem tab(""@name='LINES_STACKED_REGIONS'"") Lines",165,254,Passed,"",ft.action,
"OpenDialog textField(""@name='LINES_DEST_ORGANIZATION_0'"")",,1150,Passed,"",ft.action,
"Activate window(""@name='HEADER_LINES'"")",167,33,Passed,"",ft.action,
"Select listOfValues(""forms:listOfValues"") NEX Factory|NEX",168,401,Passed,"",ft.action,
"SetText textField(""@name='LINES_DELIVER_TO_LOCATION_0'"") US - Sunnyvale",,28,Passed,"",ft.action,
"InvokeSoftKey textField(""@name='LINES_DELIVER_TO_LOCATION_0'"")",,365,Passed,"",ft.action,
"SetText textField(""@name='LINES_SUGGESTED_VENDOR_NAME_0'"") APPROVED NETWORKS INC",,282,Passed,"",ft.action,
"InvokeSoftKey textField(""@name='LINES_SUGGESTED_VENDOR_NAME_0'"")",,377,Passed,"",ft.action,
"SetText textField(""@name='LINES_SUGGESTED_VENDOR_LOCATION_0'"") USTU717USD",,29,Passed,"",ft.action,
"InvokeSoftKey textField(""@name='LINES_SUGGESTED_VENDOR_LOCATION_0'"")",,381,Passed,"",ft.action,
"ClickToolbarButton window(""@name='HEADER_LINES'"") Save",204,1234,Passed,"",ft.action,
"Click button(""@name='CONTROL_DISTRIBUTIONS_0'"")",,1004,Passed,"",ft.action,
"SetText textField(""@name='DISTRIBUTIONS_CHARGE_ACCOUNT_FLEX_0'"") 110-156270-0000-3840-000-501901-000-0000",,937,Passed,"",ft.action,
"InvokeSoftKey textField(""@name='DISTRIBUTIONS_CHARGE_ACCOUNT_FLEX_0'"")",,900,Passed,"",ft.action,
"Call Function: EBS_Reusable_Methods.captureformserror",,3151,Passed,"",basic.stepGroup,
"ClickToolbarButton window(""@name='DISTRIBUTIONS'"") Save",,2465,Passed,"",ft.action,
"Close window(""@name='DISTRIBUTIONS'"")",,501,Passed,"",ft.action,
"ClickToolbarButton window(""@name='HEADER_LINES'"") Save",530,421,Passed,"",ft.action,
"Call Function: EBS_Reusable_Methods.GetText",,107,Passed,"",basic.stepGroup,
"Info",,0,Passed,"Comments: Text: 194506",basic.comment,
"Think: 5 (sec).",,5102,Passed,"",basic.comment,
"InvokeSoftKey textField(""@name='PO_REQ_HDR_SEGMENT1_0'"")",,1127,Passed,"",ft.action,
"Think: 10 (sec).",,9403,Passed,"",basic.comment,
"ClickYes alertDialog(""forms:alertDialog"")",,14,Passed,"",ft.action,
"ClickYes alertDialog(""forms:alertDialog"")",,9415,Passed,"",ft.action,
"SetText textField(""@name='PO_REQ_HDR_SEGMENT1_0'"") 194506",,558,Passed,"",ft.action,
"InvokeSoftKey textField(""@name='PO_REQ_HDR_SEGMENT1_0'"")",,4416,Passed,"",ft.action,
"Think: 10 (sec).",,10738,Passed,"",basic.comment,
"Click button(""@name='CONTROL_APPROVAL_0'"")",,4014,Passed,"",ft.action,
"Call Function: EBS_Reusable_Methods.captureformserror",,3024,Passed,"",basic.stepGroup,
"Think: 10 (sec).",,9971,Passed,"",basic.comment,
"Click button(""@name='PO_APPROVE_WF_OK_BUTTON_0'"")",,60001,Passed,"",ft.action,
"Call Function: EBS_Reusable_Methods.captureformserror",,60115,Passed,"",basic.stepGroup,
"SetFocus textField(""@name='PO_REQ_HDR_OPERATING_UNIT_0'"")",,60000,Passed,"",ft.action,
"Close window(""@name='HEADER_LINES'"")",,50041,Passed,"",ft.action,
"Activate window(""@name='NAVIGATOR'"")",,45,Passed,"",ft.action,
"Click button(""@name='NAV_CONTROLS_COLLAPSE_ALL_0'"")",,10923,Passed,"",ft.action,
"FocusItem treeList(""@name='NAVIGATOR_LIST_0'"") Requisitions",569,601,Passed,"",ft.action,
"SelectItem treeList(""@name='NAVIGATOR_LIST_0'"") Requisitions",592,558,Passed,"",ft.action,
"SelectItem treeList(""@name='NAVIGATOR_LIST_0'"") Requisitions|Requisition Summary",,1858,Passed,"",ft.action,
"Click button(""@name='FIND_REQ_CLEAR_0'"")",,746,Passed,"",ft.action,
"SetText textField(""@name='FIND_REQ_REQ_NUM_0'"") 194506",621,257,Passed,"",ft.action,
"InvokeSoftKey textField(""@name='FIND_REQ_REQ_NUM_0'"")",,518,Passed,"",ft.action,
"Click button(""@name='FIND_REQ_FIND_0'"")",,1548,Passed,"",ft.action,
"Think: 10 (sec).",,10021,Passed,"",basic.comment,
"Call Function: EBS_Reusable_Methods.GetText",,83,Passed,"",basic.stepGroup,
"Info",,0,Passed,"Comments: Text: Approved",basic.comment,
"Reported Pass",,0,Passed,"Comments: Requsition got approved sucessfully",basic.comment,
"Click button(""@name='REQ_HEADERS_FOLDER_CONTROL_VIEW_LINES_0'"")",,2431,Passed,"",ft.action,
"Call Function: EBS_Reusable_Methods.GetText",,107,Passed,"",basic.stepGroup,
"Info",,1,Passed,"Comments: Text: 158745",basic.comment,
"Info",,0,Passed,"Comments: PO number158745sucessfully created",basic.comment,
"Call Function: EBS_Reusable_Methods.writeresults",,81,Passed,"",basic.stepGroup,
"Info",,0,Passed,"Comments: insside getDateTimeFormat",basic.comment,
"Info",,0,Passed,"Comments: 10-Oct-2017",basic.comment,
"Finish Total (sec)",,35,Passed,"",basic.finish,
