245656,1,CreateandApprovePO,10/09/2017 14:08:56 PM,Failed,10/09/2017 14:04:50 PM,basic.step,Purchasing,,,,
"Page",Record ID,Playback Time (sec),Result,"Summary",Type,
"Click button(""@name='PO_CONTROL_SHIPMENTS_0'"")",,1530,Passed,"",ft.action,
"Click button(""@name='SHIP_CONTROL_DISTRIBUTIONS_0'"")",,1615,Passed,"",ft.action,
"SetText textField(""@name='PO_DISTRIBUTIONS_CHARGE_ACCOUNT_FLEX_0'"") 110-100300-1010-0000-000-000000-000-0000",,1283,Passed,"",ft.action,
"InvokeSoftKey textField(""@name='PO_DISTRIBUTIONS_CHARGE_ACCOUNT_FLEX_0'"")",,1083,Passed,"",ft.action,
"ClickToolbarButton window(""@name='PO_DISTRIBUTIONS'"") Save",359,9022,Passed,"",ft.action,
"ClickButton choiceBox(""forms:choiceBox"") OK",362,30035,Passed,"",ft.action,
"Close window(""@name='PO_DISTRIBUTIONS'"")",366,878,Passed,"",ft.action,
"Close window(""@name='PO_SHIPMENTS'"")",369,650,Passed,"",ft.action,
"SetFocus textField(""@name='PO_LINES_LINE_NUM_0'"")",372,296,Passed,"",ft.action,
"Call Function: EBS_Reusable_Methods.GetText",,121,Passed,"",basic.stepGroup,
"Info",,1,Passed,"Comments: Text: 158738",basic.comment,
"Click button(""@name='PO_CONTROL_APPROVE_0'"")",,5302,Passed,"",ft.action,
"Click button(""@name='PO_ONLINE_REPORT_OK_BUTTON_0'"")",,30180,Passed,"",ft.action,
"Close window(""@name='PO_HEADERS'"")",381,559,Passed,"",ft.action,
"Activate window(""@name='NAVIGATOR'"")",382,10,Passed,"",ft.action,
"Click button(""@name='NAV_CONTROLS_COLLAPSE_ALL_0'"")",385,700,Passed,"",ft.action,
"FocusItem treeList(""@name='NAVIGATOR_LIST_0'"") Purchase Orders",,584,Passed,"",ft.action,
"SelectItem treeList(""@name='NAVIGATOR_LIST_0'"") Purchase Orders",,568,Passed,"",ft.action,
"SelectItem treeList(""@name='NAVIGATOR_LIST_0'"") Purchase Orders|Purchase Order Summary",,2273,Passed,"",ft.action,
"SetFocus textField(""@name='FIND_OPERATING_UNIT_0'"")",,76,Passed,"",ft.action,
"SetText textField(""@name='FIND_PO_NUM_0'"") 158738",,267,Passed,"",ft.action,
"InvokeSoftKey textField(""@name='FIND_PO_NUM_0'"")",,4213,Passed,"",ft.action,
"Click button(""@name='FIND_FIND_0'"")",,3850,Passed,"",ft.action,
"Think: 10 (sec).",,10020,Passed,"",basic.comment,
"Call Function: EBS_Reusable_Methods.GetText",,92,Passed,"",basic.stepGroup,
"Info",,1,Passed,"Comments: Text: Incomplete",basic.comment,
"Failure",,0,Failed,"PO number not approved",basic.comment,
"Finish Total (sec)",,64,Passed,"",basic.finish,
