180532,1,Create Asset,8/28/2017 10:39:38 AM,Passed,8/28/2017 10:36:37 AM,basic.step,FA Sceanrios,,,,
"Page",Record ID,Playback Time (sec),Result,"Summary",Type,
"Initialize Total (sec)",,96417,Passed,"",basic.init,
"Launch Browser: InternetExplorer 8.0.7601.17514",,3540,Passed,"",basic.step,
"Call Function: EBS_Reusable_Methods.login_EBS",,17845,Passed,"",basic.stepGroup,
"Launch Browser: InternetExplorer 8.0.7601.17514",,1454,Passed,"",basic.step,
"Think: 0 (sec).",,36,Passed,"",basic.comment,
"[1] Import Excel",,10864,Passed,"",basic.stepGroup,
"Info",,1,Passed,"Comments: selected environment is ++ ",basic.comment,
"Navigate https://erpptp1.fin.yahoo.com:8000/",2,84,Passed,"",ft.action,
"Think: 5 (sec).",,5281,Passed,"",basic.comment,
"WaitForPage res://ieframe.dll/invalidcert.htm?SSLError=67108864#https://erpptp1.fin.yahoo.com:8000/",,574,Passed,"",web.pageComplete,
"Click link(""@text='Continue to this website (not recommended).'"")",,276,Passed,"",ft.action,
"WaitForPage https://erpptp1.fin.yahoo.com:8000/",,562,Passed,"",web.pageComplete,
"SetText textBox(""@id='usernameField'"") oatsuser",,2346,Passed,"",ft.action,
"PressTab textBox(""@id='usernameField'"")",,113,Passed,"",ft.action,
"SetPassword textBox(""@id='passwordField'"") ******",,57,Passed,"",ft.action,
"Click button(""@index='0'"")",,218,Passed,"",ft.action,
"WaitForPage https://erpptp1.fin.yahoo.com:8000/OA_HTML/AppsLocalLogin.jsp",,406,Passed,"",web.pageComplete,
"Call Function: EBS_Reusable_Methods.expand_NodeFromList",,44079,Passed,"",basic.stepGroup,
"Think: 0 (sec).",,19,Passed,"",basic.comment,
"[3] Expand Node from the List",,584,Passed,"",basic.stepGroup,
"Click element(""@text='System Administrator'"")",,515,Passed,"",ft.action,
"Think: 0 (sec).",,27,Passed,"",basic.comment,
"[3] Expand Node from the List",,3868,Passed,"",basic.stepGroup,
"Click element(""@text='Concurrent'"")",,3790,Passed,"",ft.action,
"Think: 0 (sec).",,22,Passed,"",basic.comment,
"[4] Click on the link under the Node",,1902,Passed,"",basic.stepGroup,
"WaitForPage https://erpptp1.fin.yahoo.com:8000/OA_HTML/OA.jsp?OAFunc=OAHOMEPAGE#dummyAnchor",,422,Passed,"",web.pageComplete,
"Frame (URL=https://erpptp1.fin.yahoo.com:8000/OA_HTML/cabo/images/skyros/t.htm)",,0,Passed,"",web.frame,
"Frame (URL=https://erpptp1.fin.yahoo.com:8000/OA_HTML/blank.html)",,0,Passed,"",web.frame,
"Click element(""@text='Requests'"")",,1213,Passed,"",ft.action,
"Close window(""@name='JOBS_QF'"")",,19978,Passed,"",ft.action,
"Activate window(""@name='NAVIGATOR'"")",,15,Passed,"",ft.action,
"Think: 10 (sec).",,10049,Passed,"",basic.comment,
"Iteration Total (sec)",,83667,Passed,"",basic.iteration,
"Call Function: EBS_Reusable_Methods.SwitchResponsibility",,10280,Passed,"",basic.stepGroup,
"ClickToolbarButton window(""@name='NAVIGATOR'"") Switch Responsibility...",,1036,Passed,"",ft.action,
"Think: 2 (sec).",,2025,Passed,"",basic.comment,
"Find listOfValues(""forms:listOfValues"") Fixed Assets Manager",,1093,Passed,"",ft.action,
"FocusItem treeList(""@name='NAVIGATOR_LIST_0'"") Assets",,502,Passed,"",ft.action,
"SelectItem treeList(""@name='NAVIGATOR_LIST_0'"") Assets",,655,Passed,"",ft.action,
"SelectItem treeList(""@name='NAVIGATOR_LIST_0'"") Assets|Asset Workbench",,2079,Passed,"",ft.action,
"Click button(""@name='SMART_FIND_SF_NEW_BUTTON_0'"")",,1384,Passed,"",ft.action,
"SetText textField(""@name='ASSET_DESCRIPTION_0'"") Dell Laptop",,1332,Passed,"",ft.action,
"OpenDialog textField(""@name='ASSET_ATTRIBUTE_CATEGORY_CODE_0'"")",,1252,Passed,"",ft.action,
"OpenDialog flexWindow(""forms:flexWindow"") Major Category, ",,1133,Passed,"",ft.action,
"Select listOfValues(""forms:listOfValues"") COMPUTERS|Computer Equipment",,170,Passed,"",ft.action,
"OpenDialog flexWindow(""forms:flexWindow"") Minor Category, ",,952,Passed,"",ft.action,
"Select listOfValues(""forms:listOfValues"") LAPTOP|Laptop",,158,Passed,"",ft.action,
"SetText flexWindow(""forms:flexWindow"") Location, , 00",,211,Passed,"",ft.action,
"ClickOk flexWindow(""forms:flexWindow"")",,1545,Passed,"",ft.action,
"ClickOk flexWindow(""forms:flexWindow"")",,765,Passed,"",ft.action,
"SelectItem  list(""@name='ASSET_CAP_ASSET_TYPE_0'"") Capitalized",,378,Passed,"",ft.action,
"Click button(""@name='ASSET_BOOKS_ASSET_0'"")",,1210,Passed,"",ft.action,
"OpenDialog textField(""@name='FA_BOOKS_HEADER_BOOK_TYPE_CODE_0'"")",,969,Passed,"",ft.action,
"Activate window(""@name='FA_BOOKS'"")",117,56,Passed,"",ft.action,
"Select listOfValues(""forms:listOfValues"") YAHOO! INC.|YAHOO! INC.",,9041,Passed,"",ft.action,
"SetFocus textField(""@name='FA_BOOKS_HEADER_TRANSACTION_NAME_0'"")",,87,Passed,"",ft.action,
"SetText textField(""@name='FA_BOOKS_COST_0'"") 1500",,5089,Passed,"",ft.action,
"SetText textField(""@name='FA_BOOKS_YTD_DEPRN_0'"") 10",,362,Passed,"",ft.action,
"SetText textField(""@name='FA_BOOKS_LTD_DEPRN_0'"") 10",,352,Passed,"",ft.action,
"SetText textField(""@name='FA_BOOKS_SALVAGE_VALUE_0'"") 10",,377,Passed,"",ft.action,
"SetText textField(""@name='FA_BOOKS_DATE_PLACED_IN_SERVICE_0'"") 10-JUl-2017",,387,Passed,"",ft.action,
"SetFocus textField(""@name='FA_BOOKS_PRORATE_CONVENTION_CODE_0'"")",,1304,Passed,"",ft.action,
