501833,1,CreateAPPayment,9/19/2017 12:31:24 PM,Failed,9/19/2017 12:23:01 PM,basic.step,AP Sceanrios,,,,
"Page",Record ID,Playback Time (sec),Result,"Summary",Type,
"Click button(""@name='LINE_SUM_CONTROL_DISTRIBUTIONS_0'"")",,7406,Passed,"",ft.action,
"SetText textField(""@name='D_SUM_FOLDER_AMOUNT_0'"") 150",,1096,Passed,"",ft.action,
"InvokeSoftKey textField(""@name='D_SUM_FOLDER_AMOUNT_0'"")",,1255,Passed,"",ft.action,
"SetText textField(""@name='D_SUM_FOLDER_DIST_CODE_COMBINATION_DISP_0'"") 110-100120-1010-0000-000-000000-000-0000",,1780,Passed,"",ft.action,
"InvokeSoftKey textField(""@name='D_SUM_FOLDER_DIST_CODE_COMBINATION_DISP_0'"")",,3115,Passed,"",ft.action,
"Call Function: EBS_Reusable_Methods.GetText",,250,Passed,"",basic.stepGroup,
"Info",,0,Passed,"Comments: Text: 110-100120-1010-0000-000-000000-000-0000",basic.comment,
"Info",,0,Passed,"Comments: distribution acctnumber is 110-100120-1010-0000-000-000000-000-0000",basic.comment,
"ClickToolbarButton window(""@name='DIST_SUMMARY'"") Save",,7656,Passed,"",ft.action,
"Close window(""@name='DIST_SUMMARY'"")",,1761,Passed,"",ft.action,
"Click button(""@name='INV_SUM_CONTROL_ACTIONS_0'"")",,3429,Passed,"",ft.action,
"Check checkBox(""@name='INV_SUM_ACTIONS_APPROVE_0'"") true",,1264,Passed,"",ft.action,
"Click button(""@name='INV_SUM_ACTIONS_OK_BUTTON_0'"")",,205,Passed,"",ft.action,
"Think: 10 (sec).",,10035,Passed,"",basic.comment,
"Call Function: EBS_Reusable_Methods.GetText",,423,Passed,"",basic.stepGroup,
"Info",,0,Passed,"Comments: Text: Validated",basic.comment,
"Reported Pass",,1,Passed,"Comments: Invoice gotValidated",basic.comment,
"Click button(""@name='INV_SUM_CONTROL_ACTIONS_0'"")",,3037,Passed,"",ft.action,
"Think: 10 (sec).",,10018,Passed,"",basic.comment,
"Check checkBox(""@name='INV_SUM_ACTIONS_CREATE_ACCOUNTING_0'"") true",,1188,Passed,"",ft.action,
"SelectItem radioGroup(""@name='INV_SUM_ACTIONS_ACCOUNTING_DETAILS_FINAL_POST_0'"")",,1605,Passed,"",ft.action,
"Click button(""@name='INV_SUM_ACTIONS_OK_BUTTON_0'"")",,40352,Passed,"",ft.action,
"ClickButton choiceBox(""forms:choiceBox"") OK",,5892,Passed,"",ft.action,
"Call Function: EBS_Reusable_Methods.GetText",,268,Passed,"",basic.stepGroup,
"Info",,0,Passed,"Comments: Text: Yes",basic.comment,
"Reported Pass",,1,Passed,"Comments: Credit Memo Invoice is Accounted sucessfully",basic.comment,
"SelectItem tab(""@name='TAB_INVOICE_SUM_REGIONS'"") 5 Scheduled Payments",,2059,Passed,"",ft.action,
"Click button(""@name='PYS_BUTTON_PLATTE_PAY_0'"")",,2642,Passed,"",ft.action,
"ClickButton choiceBox(""forms:choiceBox"") OK",,4333,Passed,"",ft.action,
"SetText textField(""@name='PAY_SUM_FOLDER_CURRENT_BANK_ACCOUNT_NAME_0'"") Bank of America",,2889,Passed,"",ft.action,
"InvokeSoftKey textField(""@name='PAY_SUM_FOLDER_CURRENT_BANK_ACCOUNT_NAME_0'"")",,3118,Passed,"",ft.action,
"SetText textField(""@name='PAY_SUM_FOLDER_PAYMENT_PROFILE_NAME_0'"") OATS_PAYMENT_PROFILE",,2054,Passed,"",ft.action,
"InvokeSoftKey textField(""@name='PAY_SUM_FOLDER_PAYMENT_PROFILE_NAME_0'"")",,3740,Passed,"",ft.action,
"Call Function: EBS_Reusable_Methods.GetText",,280,Passed,"",basic.stepGroup,
"Info",,0,Passed,"Comments: Text: ",basic.comment,
"ClickToolbarButton window(""@name='PAYMENTS_SUM_FOLDER_WINDOW'"") Save",,12777,Passed,"",ft.action,
"Think: 5 (sec).",,5020,Passed,"",basic.comment,
"Call Function: EBS_Reusable_Methods.GetText",,307,Passed,"",basic.stepGroup,
"Info",,1,Passed,"Comments: Text: ",basic.comment,
"Info",,0,Passed,"Comments: ",basic.comment,
"Click button(""@name='PAY_SUM_CONTROL_ACTIONS_0'"")",,30669,Passed,"",ft.action,
"Think: 10 (sec).",,10013,Passed,"",basic.comment,
"Check checkBox(""@name='PAY_ACTIONS_CREATE_ACCOUNTING_0'"") true",,30680,Passed,"",ft.action,
"SelectItem radioGroup(""@name='PAY_ACTIONS_ACCOUNTING_DETAILS_FINAL_POST_0'"")",,30779,Passed,"",ft.action,
"Click button(""@name='PAY_ACTIONS_OK_BUTTON_0'"")",,30784,Passed,"",ft.action,
"Think: 10 (sec).",,10019,Passed,"",basic.comment,
"ClickButton choiceBox(""forms:choiceBox"") OK",,1364,Passed,"",ft.action,
"Call Function: EBS_Reusable_Methods.GetText",,337,Passed,"",basic.stepGroup,
"Info",,0,Passed,"Comments: Text: Unprocessed",basic.comment,
"Reported Failure",,0,Failed,"Payment is not Accounted sucessfully",basic.comment,
"Close window(""@name='PAYMENTS_SUM_FOLDER_WINDOW'"")",,21382,Passed,"",ft.action,
"Close window(""@name='INVOICES_SUM_FOLDER_WINDOW'"")",,11527,Passed,"",ft.action,
"Close window(""@name='BAT_SUM_FOLDER'"")",,310,Passed,"",ft.action,
"Finish Total (sec)",,39,Passed,"",basic.finish,
